CollectDate,Ammmonia Nitrogen (mg/L),Conductivity (µmhos/cm),Dissolved Oxygen (mg/L),Fecal Coliform (CFU/100ml),Nitrate Nitrite (mg/L),Orthophosphate Phosphate (mg/L),pH,Temperature (°C),Total Nitrogen (mg/L),Total Phosphorus (mg/L),WQI
3/12/08,0.01,97.69090909,12.15909091,0,0.274,0.002,8.013636364,7.068181818,0.48,0.0125,92.07826457
3/12/08,0.01,97.9,12.2,0,0.275,0.002,7.9,7,0.483,0.012733333,92.45020952
3/12/08,0.01,97.5,12.2,0,0.275,0.002,7.9,7,0.483,0.012733333,92.45019617
3/12/08,0.01,97.5,12.2,0,0.275,0.002,7.9,6.9,0.483,0.012733333,92.44406508
3/12/08,0.01,97.7,12.1,0,0.275,0.002,7.9,6.9,0.483,0.012733333,92.43414042
3/12/08,0.01,97.69090909,12.15909091,0,0.287,0.002,8.013636364,7.068181818,0.49,0.011,95.5539921
3/12/08,0.01,97.5,12,0,0.275,0.002,7.8,6.9,0.483,0.012733333,92.4200443
3/12/08,0.01,97.9,12,0,0.275,0.002,7.8,6.9,0.483,0.012733333,92.42005765
3/12/08,0.01,97.69090909,12.15909091,0,0.282,0.002,8.013636364,7.068181818,0.447,0.0127,94.47288646
3/12/08,0.01,97.6,12,0,0.275,0.002,7.8,6.8,0.483,0.012733333,92.41391656
4/15/08,0.012833333,102,12.9,0,0.250666667,0.002,8.3,9.1,0.465166667,0.011383333,85.76337955
4/15/08,0.011,102,12.26363636,0,0.235,0.002,7.936363636,8,0.463,0.0153,81.53235146
4/15/08,0.012833333,102,12.9,0,0.250666667,0.002,8.3,9.1,0.465166667,0.011383333,85.76337955
4/15/08,0.012833333,102,12.9,0,0.250666667,0.002,8.3,9.1,0.465166667,0.011383333,85.76337955
4/15/08,0.012833333,102,12.8,0,0.250666667,0.002,8.3,9.1,0.465166667,0.011383333,85.75344821
4/15/08,0.012833333,102,12.8,0,0.250666667,0.002,8.3,9.1,0.465166667,0.011383333,85.75344821
4/15/08,0.01,102,12.26363636,0,0.234,0.002,7.936363636,8,0.433,0.0101,79.30671753
4/15/08,0.012833333,102,12.8,0,0.250666667,0.002,8.3,9,0.465166667,0.011383333,85.74731713
4/15/08,0.012833333,102,12.8,0,0.250666667,0.002,8.3,9,0.465166667,0.011383333,85.74731713
4/15/08,0.012833333,102,12.8,0,0.250666667,0.002,8.3,8.9,0.465166667,0.011383333,85.74118605
4/15/08,0.012833333,102,12.8,0,0.250666667,0.002,8.3,8.7,0.465166667,0.011383333,85.72892388
4/15/08,0.012833333,102,12.6,0,0.250666667,0.002,8,7.9,0.465166667,0.011383333,85.64753824
4/15/08,0.012,102,12.26363636,0,0.235,0.002,7.936363636,8,0.435,0.0096,80.06194764
4/15/08,0.012833333,102,12.4,0,0.250666667,0.002,7.9,7.7,0.465166667,0.011383333,85.61125529
4/15/08,0.012833333,102,12.4,0,0.250666667,0.002,7.9,7.7,0.465166667,0.011383333,85.61125529
4/15/08,0.012833333,102,12.3,0,0.250666667,0.002,7.8,7.6,0.465166667,0.011383333,85.59103476
4/15/08,0.012833333,102,12.1,0,0.250666667,0.002,7.8,7.5,0.465166667,0.011383333,85.565041
4/15/08,0.012833333,102,11.8,0,0.250666667,0.002,7.7,7.4,0.465166667,0.011383333,85.52495779
4/15/08,0.014,102,12.26363636,0,0.244,0.002,7.936363636,8,0.461,0.0115,83.99164774
4/15/08,0.012833333,102,11.9,0,0.250666667,0.002,7.7,7.3,0.465166667,0.011383333,85.52875805
4/15/08,0.012833333,102,11.9,0,0.250666667,0.002,7.6,7.1,0.465166667,0.011383333,85.51233778
4/15/08,0.012833333,102,11.7,0,0.250666667,0.002,7.6,7,0.465166667,0.011383333,85.48634402
4/15/08,0.012833333,102,11.6,0,0.250666667,0.002,7.5,7,0.465166667,0.011383333,85.47225458
4/15/08,0.012833333,102,11.5,0,0.250666667,0.002,7.5,7,0.465166667,0.011383333,85.46232324
4/15/08,0.015,102,12.26363636,0,0.276,0.002,7.936363636,8,0.493,0.0106,93.7019876
4/15/08,0.012833333,102,11.2,0,0.250666667,0.002,7.5,6.9,0.465166667,0.011383333,85.42639814
4/15/08,0.012833333,102,10.9,0,0.250666667,0.002,7.4,6.8,0.465166667,0.011383333,85.38631493
4/15/08,0.015,102,12.26363636,0,0.28,0.002,7.936363636,8,0.506,0.0112,95.11105505
5/13/08,0.012166667,104,11,1,0.253,0.002,8,11.8,0.406166667,0.006716667,84.70362153
5/13/08,0.01,103.1818182,10.20909091,1,0.228,0.002,7.636363636,9.672727273,0.38,0.005,75.74769193
5/13/08,0.012166667,104,10.7,1,0.253,0.002,8,11.8,0.406166667,0.006716667,84.67382751
5/13/08,0.012166667,104,10.8,1,0.253,0.002,8,11.7,0.406166667,0.006716667,84.67762777
5/13/08,0.012166667,104,10.8,1,0.253,0.002,8,11.5,0.406166667,0.006716667,84.66536561
5/13/08,0.012166667,104,10.8,1,0.253,0.002,8,11.5,0.406166667,0.006716667,84.66536561
5/13/08,0.011,103.1818182,10.20909091,1,0.228,0.002,7.636363636,9.672727273,0.379,0.005,76.04602869
5/13/08,0.012166667,104,10.9,1,0.253,0.002,8,11.5,0.406166667,0.006716667,84.67529695
5/13/08,0.012166667,104,10.9,1,0.253,0.002,8,11.4,0.406166667,0.006716667,84.66916586
5/13/08,0.012166667,103,10.8,1,0.253,0.002,7.9,10.9,0.406166667,0.006716667,84.62438763
5/13/08,0.012166667,103,10.8,1,0.253,0.002,7.8,10.6,0.406166667,0.006716667,84.60183628
5/13/08,0.012166667,103,10.8,1,0.253,0.002,7.8,10.1,0.406166667,0.006716667,84.57118087
5/13/08,0.015,103.1818182,10.20909091,1,0.241,0.002,7.636363636,9.672727273,0.396,0.0051,81.21872907
5/13/08,0.012166667,103,10.8,1,0.253,0.002,7.7,9.9,0.406166667,0.006716667,84.5547606
5/13/08,0.012166667,103,10.8,1,0.253,0.002,7.7,9.5,0.406166667,0.006716667,84.53023627
5/13/08,0.012166667,103,10.6,1,0.253,0.002,7.6,9,0.406166667,0.006716667,84.47556008
5/13/08,0.012166667,103,10.5,1,0.253,0.002,7.5,8.7,0.406166667,0.006716667,84.44307739
5/13/08,0.012166667,103,10.1,1,0.253,0.002,7.4,8.4,0.406166667,0.006716667,84.38080068
5/13/08,0.017,103.1818182,10.20909091,1,0.259,0.002,7.636363636,9.672727273,0.413,0.0055,87.38282544
5/13/08,0.012166667,103,10.1,1,0.253,0.002,7.4,8.4,0.406166667,0.006716667,84.38080068
5/13/08,0.012166667,103,10,1,0.253,0.002,7.4,8.2,0.406166667,0.006716667,84.35860717
5/13/08,0.012166667,103,9.4,1,0.253,0.002,7.3,8,0.406166667,0.006716667,84.28259886
5/13/08,0.012166667,102,9.3,1,0.253,0.002,7.2,7.6,0.406166667,0.006716667,84.24395171
5/13/08,0.01,103.1818182,10.20909091,1,0.278,0.002,7.636363636,9.672727273,0.43,0.0093,92.16497588
5/13/08,0.012166667,102,8.5,1,0.253,0.002,7.1,7.5,0.406166667,0.006716667,84.15421181
5/13/08,0.012166667,102,8.2,1,0.253,0.002,7.1,7.4,0.406166667,0.006716667,84.11828671
5/13/08,0.012166667,103,8,1,0.253,0.002,7.1,7.4,0.406166667,0.006716667,84.09845741
5/13/08,0.01,103.1818182,10.20909091,1,0.284,0.002,7.636363636,9.672727273,0.439,0.0104,94.31675581
6/9/08,0.018,106.1428571,9.452380952,0,0.181,0.002,7.6,11.1047619,0.386,0.0066,64.53545807
6/9/08,0.014666667,107,10.8,0,0.233333333,0.002,8.4,14.7,0.436833333,0.009366667,80.58096598
6/9/08,0.014666667,107,10.4,0,0.233333333,0.002,8.4,14.7,0.436833333,0.009366667,80.54124062
6/9/08,0.014666667,107,10.5,0,0.233333333,0.002,8.3,14.7,0.436833333,0.009366667,80.54701386
6/9/08,0.018,106.1428571,9.452380952,0,0.185,0.002,7.6,11.1047619,0.459,0.0201,69.94515884
6/9/08,0.014666667,107,10.3,0,0.233333333,0.002,8.3,14.4,0.436833333,0.009366667,80.50875793
6/9/08,0.014666667,107,10.3,0,0.233333333,0.002,8.2,13.9,0.436833333,0.009366667,80.47394442
6/9/08,0.014666667,107,10.3,0,0.233333333,0.002,8,13.4,0.436833333,0.009366667,80.4349728
6/9/08,0.014666667,107,10.5,0,0.233333333,0.002,7.8,12.6,0.436833333,0.009366667,80.39747061
6/9/08,0.014666667,107,10.4,0,0.233333333,0.002,7.8,12.4,0.436833333,0.009366667,80.37527711
6/9/08,0.019,106.1428571,9.452380952,0,0.221,0.002,7.6,11.1047619,0.43,0.0069,77.03472503
6/9/08,0.014666667,107,10.4,0,0.233333333,0.002,7.7,12.2,0.436833333,0.009366667,80.35885684
6/9/08,0.014666667,106,10.2,0,0.233333333,0.002,7.6,11.4,0.436833333,0.009366667,80.28575402
6/9/08,0.014666667,106,10.1,0,0.233333333,0.002,7.5,10.8,0.436833333,0.009366667,80.23487808
6/9/08,0.014666667,106,9.8,0,0.233333333,0.002,7.4,10.5,0.436833333,0.009366667,80.18253271
6/9/08,0.014666667,106,9.7,0,0.233333333,0.002,7.4,10,0.436833333,0.009366667,80.14194596
6/9/08,0.013,106.1428571,9.452380952,0,0.246,0.002,7.6,11.1047619,0.446,0.0076,82.98643901
6/9/08,0.014666667,106,9.7,0,0.233333333,0.002,7.3,9.6,0.436833333,0.009366667,80.11326353
6/9/08,0.014666667,106,9.4,0,0.233333333,0.002,7.3,9.1,0.436833333,0.009366667,80.0528141
6/9/08,0.014666667,105,9,0,0.233333333,0.002,7.2,8.6,0.436833333,0.009366667,79.97824184
6/9/08,0.014666667,105,8.5,0,0.233333333,0.002,7.1,8.2,0.436833333,0.009366667,79.89990271
6/9/08,0.014666667,105,7.7,0,0.233333333,0.002,7,8.1,0.436833333,0.009366667,79.81016281
6/9/08,0.01,106.1428571,9.452380952,0,0.284,0.002,7.6,11.1047619,0.455,0.0075,93.48997911
6/9/08,0.014666667,105,7.2,0,0.233333333,0.002,7,8,0.436833333,0.009366667,79.75437502
6/9/08,0.014666667,105,6.9,0,0.233333333,0.002,7,8,0.436833333,0.009366667,79.72458101
6/9/08,0.014666667,105,6.4,0,0.233333333,0.002,6.9,7.9,0.436833333,0.009366667,79.66463512
6/9/08,0.01,106.1428571,9.452380952,0,0.283,0.002,7.6,11.1047619,0.445,0.0075,93.16869338
7/15/08,0.01,109,10,0,0.195166667,0.002,9.1,22.3,0.388,0.009483333,68.06170111
7/15/08,0.01,105.4545455,8.559090909,0,0.02,0.002,7.804545455,13.33181818,0.244,0.0069,13.61415206
7/15/08,0.01,109,10,0,0.195166667,0.002,9.1,22.2,0.388,0.009483333,68.05557002
7/15/08,0.01,109,10,0,0.195166667,0.002,9.1,21.9,0.388,0.009483333,68.03717678
7/15/08,0.01,109,10,0,0.195166667,0.002,9.1,21.8,0.388,0.009483333,68.03104569
7/15/08,0.01,109,11.9,0,0.195166667,0.002,9.3,20.3,0.388,0.009483333,68.13609113
7/15/08,0.01,105.4545455,8.559090909,0,0.02,0.002,7.804545455,13.33181818,0.335,0.0161,16.56789457
7/15/08,0.01,107,14.4,0,0.195166667,0.002,9.4,17.6,0.388,0.009483333,68.22292674
7/15/08,0.01,104,13.3,0,0.195166667,0.002,9,14.7,0.388,0.009483333,67.91914807
7/15/08,0.01,105,12.1,0,0.195166667,0.002,8.7,13.9,0.388,0.009483333,67.7384824
7/15/08,0.01,104,10.5,0,0.195166667,0.002,7.9,13,0.388,0.009483333,67.49110301
7/15/08,0.01,105.4545455,8.559090909,0,0.187,0.002,7.804545455,13.33181818,0.419,0.0084,64.60052963
7/15/08,0.01,105,9.5,0,0.195166667,0.002,7.4,12.1,0.388,0.009483333,67.31585273
7/15/08,0.01,104,8.9,0,0.195166667,0.002,7.3,11.6,0.388,0.009483333,67.2214178
7/15/08,0.01,105,8.1,0,0.195166667,0.002,7.1,10.9,0.388,0.009483333,67.09076668
7/15/08,0.01,105,7.7,0,0.195166667,0.002,7.1,10.5,0.388,0.009483333,67.02651699
7/15/08,0.01,104,7.4,0,0.195166667,0.002,7,10,0.388,0.009483333,66.96187607
7/15/08,0.01,104,7.3,0,0.195166667,0.002,7,9.7,0.388,0.009483333,66.93355149
7/15/08,0.01,105.4545455,8.559090909,0,0.319,0.002,7.804545455,13.33181818,0.455,0.0073,104.0010097
7/15/08,0.01,104,7,0,0.195166667,0.002,7,9.3,0.388,0.009483333,66.87923314
7/15/08,0.01,104,6.5,0,0.195166667,0.002,6.9,9,0.388,0.009483333,66.80702509
7/15/08,0.01,104,6.3,0,0.195166667,0.002,6.9,8.7,0.388,0.009483333,66.76876916
7/15/08,0.01,104,5.6,0,0.195166667,0.002,6.9,8.6,0.388,0.009483333,66.6931187
7/15/08,0.01,105.4545455,8.559090909,0,0.325,0.002,7.804545455,13.33181818,0.437,0.0065,105.5256566
7/15/08,0.01,104,4.2,0,0.195166667,0.002,6.8,8.4,0.388,0.009483333,66.53765968
7/15/08,0.01,104,3.9,0,0.195166667,0.002,6.8,8.4,0.388,0.009483333,66.50786566
7/15/08,0.01,105.4545455,8.559090909,0,0.3,0.002,7.804545455,13.33181818,0.438,0.0117,99.57936688
7/15/08,0.01,104,3.7,0,0.195166667,0.002,6.8,8.4,0.388,0.009483333,66.48800298
8/12/08,0.01,104.4090909,6.713636364,0,0.02,0.002,7.5,13.56818182,0.22,0.0069,13.38259663
8/12/08,0.010666667,108,8.5,0,0.1785,0.002,8.7,22.1,0.405833333,0.015633333,64.96184139
8/12/08,0.010666667,108,8.5,0,0.1785,0.002,8.6,22,0.405833333,0.015633333,64.95155221
8/12/08,0.010666667,108,8.5,0,0.1785,0.002,8.7,21.9,0.405833333,0.015633333,64.94957923
8/12/08,0.010666667,108,8.8,0,0.1785,0.002,8.7,21.8,0.405833333,0.015633333,64.97324217
8/12/08,0.010666667,108,9.1,0,0.1785,0.002,8.7,21.3,0.405833333,0.015633333,64.97238077
8/12/08,0.01,104.4090909,6.713636364,0,0.02,0.002,7.5,13.56818182,0.214,0.0071,13.4301636
8/12/08,0.010666667,106,10.4,0,0.1785,0.002,8.9,19.3,0.405833333,0.015633333,64.98711599
8/12/08,0.010666667,105,11.6,0,0.1785,0.002,8.9,17.8,0.405833333,0.015633333,65.01429246
8/12/08,0.010666667,102,11.8,0,0.1785,0.002,8.5,14.6,0.405833333,0.015633333,64.82122795
8/12/08,0.010666667,102,10.8,0,0.1785,0.002,7.7,13.2,0.405833333,0.015633333,64.60281457
8/12/08,0.01,104.4090909,6.713636364,0,0.178,0.002,7.5,13.56818182,0.384,0.009,61.82247178
8/12/08,0.010666667,102,9.8,0,0.1785,0.002,7.2,12.2,0.405833333,0.015633333,64.42139983
8/12/08,0.010666667,103,8.5,0,0.1785,0.002,7,11.3,0.405833333,0.015633333,64.22882984
8/12/08,0.010666667,103,7.5,0,0.1785,0.002,6.9,10.7,0.405833333,0.015633333,64.08857185
8/12/08,0.010666667,103,6.4,0,0.1785,0.002,6.8,10.2,0.405833333,0.015633333,63.9445136
8/12/08,0.010666667,103,5.3,0,0.1785,0.002,6.7,9.7,0.405833333,0.015633333,63.80045534
8/12/08,0.010666667,103,4.4,0,0.1785,0.002,6.7,9.4,0.405833333,0.015633333,63.69268004
8/12/08,0.01,104.4090909,6.713636364,0,0.305,0.002,7.5,13.56818182,0.723,0.0462,111.8591788
8/12/08,0.010666667,103,4.2,0,0.1785,0.002,6.7,9.2,0.405833333,0.015633333,63.6605552
8/12/08,0.010666667,103,3.5,0,0.1785,0.002,6.6,9,0.405833333,0.015633333,63.57461555
8/12/08,0.010666667,103,3.2,0,0.1785,0.002,6.6,8.8,0.405833333,0.015633333,63.53255936
8/12/08,0.010666667,103,2.8,0,0.1785,0.002,6.6,8.6,0.405833333,0.015633333,63.48057184
8/12/08,0.01,104.4090909,6.713636364,0,0.293,0.002,7.5,13.56818182,0.451,0.0092,96.57098472
8/12/08,0.010666667,104,1.6,0,0.1785,0.002,6.6,8.5,0.405833333,0.015633333,63.35529806
8/12/08,0.010666667,104,1.3,0,0.1785,0.002,6.6,8.5,0.405833333,0.015633333,63.32550404
8/12/08,0.010666667,105,1.2,0,0.1785,0.002,6.6,8.4,0.405833333,0.015633333,63.309475
8/12/08,0.014,104.4090909,6.713636364,0,0.255,0.002,7.5,13.56818182,0.443,0.0154,88.20253438
9/9/08,0.01,106.0909091,6.426818182,0,0.02,0.002,7.436363636,13.88636364,0.193,0.0077,13.5550389
9/9/08,0.01,109,9.7,0,0.1505,0.002,8.5,20,0.333,0.00885,54.14203552
9/9/08,0.01,109,9.6,0,0.1505,0.002,8.5,19.9,0.333,0.00885,54.12597309
9/9/08,0.01,109,9.7,0,0.1505,0.002,8.5,19.8,0.333,0.00885,54.12977335
9/9/08,0.01,109,9.7,0,0.1505,0.002,8.5,19.7,0.333,0.00885,54.12364227
9/9/08,0.01,106.0909091,6.426818182,0,0.02,0.002,7.436363636,13.88636364,0.198,0.0075,13.50538565
9/9/08,0.01,109,9.7,0,0.1505,0.002,8.5,19.7,0.333,0.00885,54.12364227
9/9/08,0.01,109,9.6,0,0.1505,0.002,8.5,19.6,0.333,0.00885,54.10757985
9/9/08,0.01,109,9.7,0,0.1505,0.002,8.5,19.6,0.333,0.00885,54.11751119
9/9/08,0.01,108,9.9,0,0.1505,0.002,8.4,18.3,0.333,0.00885,54.05347831
9/9/08,0.01,106,10.5,0,0.1505,0.002,8.1,17,0.333,0.00885,54.02082121
9/9/08,0.01,106.0909091,6.426818182,0,0.033,0.002,7.436363636,13.88636364,0.244,0.0091,17.98753032
9/9/08,0.01,104,9.1,0,0.1505,0.002,7.3,13.8,0.333,0.00885,53.65225623
9/9/08,0.01,104,8.3,0,0.1505,0.002,7.1,12.2,0.333,0.00885,53.46639199
9/9/08,0.01,104,7.2,0,0.1505,0.002,6.9,11.7,0.333,0.00885,53.31817563
9/9/08,0.01,104,5.9,0,0.1505,0.002,6.8,11.3,0.333,0.00885,53.16038578
9/9/08,0.01,104,5.2,0,0.1505,0.002,6.8,10.7,0.333,0.00885,53.05407991
9/9/08,0.01,103,5,0,0.1505,0.002,6.7,10,0.333,0.00885,52.98710817
9/9/08,0.01,106.0909091,6.426818182,0,0.26,0.002,7.436363636,13.88636364,0.46,0.0089,86.57410751
9/9/08,0.01,104,4,0,0.1505,0.002,6.7,9.6,0.333,0.00885,52.86330383
9/9/08,0.01,104,3,0,0.1505,0.002,6.6,9.2,0.333,0.00885,52.73530799
9/9/08,0.01,104,2.6,0,0.1505,0.002,6.6,9,0.333,0.00885,52.68332047
9/9/08,0.01,105,1.4,0,0.1505,0.002,6.6,8.8,0.333,0.00885,52.55191561
9/9/08,0.01,105,0.59,0,0.1505,0.002,6.5,8.6,0.333,0.00885,52.45505149
9/9/08,0.01,106.0909091,6.426818182,0,0.293,0.002,7.436363636,13.88636364,0.466,0.0089,96.50058505
9/9/08,0.01,106,0.5,0,0.1505,0.002,6.5,8.5,0.333,0.00885,52.44001558
9/9/08,0.01,106.0909091,6.426818182,0,0.277,0.002,7.436363636,13.88636364,0.437,0.011,92.26420311
9/9/08,0.01,106,0.5,0,0.1505,0.002,6.5,8.5,0.333,0.00885,52.44001558
10/14/08,0.027333333,107,9,0,0.133,0.00865,7.8,15.2,0.307666667,0.019166667,56.82540476
10/14/08,0.01,106.952381,5.295238095,0,0.039,0.002,7.247619048,12.53333333,0.213,0.0078,19.13168825
10/14/08,0.027333333,106,8.9,0,0.133,0.00865,7.8,15.2,0.307666667,0.019166667,56.81544004
10/14/08,0.027333333,107,8.8,0,0.133,0.00865,7.8,15.2,0.307666667,0.019166667,56.80554208
10/14/08,0.027333333,107,8.9,0,0.133,0.00865,7.8,15.2,0.307666667,0.019166667,56.81547342
10/14/08,0.01,106.952381,5.295238095,0,0.04,0.002,7.247619048,12.53333333,0.206,0.0079,19.44754968
10/14/08,0.027333333,107,8.9,0,0.133,0.00865,7.8,15.2,0.307666667,0.019166667,56.81547342
10/14/08,0.027333333,107,8.9,0,0.133,0.00865,7.8,15.2,0.307666667,0.019166667,56.81547342
10/14/08,0.027333333,106,8.8,0,0.133,0.00865,7.7,15.1,0.307666667,0.019166667,56.79521951
10/14/08,0.027333333,107,8.7,0,0.133,0.00865,7.7,15.1,0.307666667,0.019166667,56.78532155
10/14/08,0.027333333,107,8.7,0,0.133,0.00865,7.7,15.1,0.307666667,0.019166667,56.78532155
10/14/08,0.01,106.952381,5.295238095,0,0.041,0.002,7.247619048,12.53333333,0.209,0.0063,19.27355468
10/14/08,0.027333333,107,8.4,0,0.133,0.00865,7.6,15,0.307666667,0.019166667,56.74523835
10/14/08,0.027333333,107,6.9,0,0.133,0.00865,7.2,14.2,0.307666667,0.019166667,56.53058718
10/14/08,0.027333333,104,4.9,0,0.133,0.00865,6.9,11.9,0.307666667,0.019166667,56.17837104
10/14/08,0.027333333,105,3.4,0,0.133,0.00865,6.8,10.9,0.307666667,0.019166667,55.9639654
10/14/08,0.027333333,105,2.5,0,0.133,0.00865,6.8,10.2,0.307666667,0.019166667,55.83166576
10/14/08,0.014,106.952381,5.295238095,0,0.256,0.0059,7.247619048,12.53333333,0.405,0.0132,87.59489171
10/14/08,0.027333333,105,2,0,0.133,0.00865,6.7,10,0.307666667,0.019166667,55.7655888
10/14/08,0.027333333,107,0.74,0,0.133,0.00865,6.7,9.4,0.307666667,0.019166667,55.60373418
10/14/08,0.027333333,105,0.76,0,0.133,0.00865,6.7,9.3,0.307666667,0.019166667,55.59952261
10/14/08,0.027333333,109,0.5,0,0.133,0.00865,6.7,9.1,0.307666667,0.019166667,55.56157248
10/14/08,0.056,106.952381,5.295238095,0,0.217,0.0223,7.247619048,12.53333333,0.408,0.0432,97.71218794
10/14/08,0.027333333,110,0.5,0,0.133,0.00865,6.7,8.9,0.307666667,0.019166667,55.5493437
10/14/08,0.027333333,110,0.5,0,0.133,0.00865,6.7,8.9,0.307666667,0.019166667,55.5493437
10/14/08,0.064,106.952381,5.295238095,0,0.205,0.0177,7.247619048,12.53333333,0.405,0.0366,94.4661672
10/14/08,0.027333333,111,0.5,0,0.133,0.00865,6.8,8.9,0.307666667,0.019166667,55.55353518
11/13/08,0.026,109.625,6.716666667,0,0.117,0.003,7.1625,11.5875,0.271,0.0134,49.26656939
11/13/08,0.058333333,107,9.4,0,0.121166667,0.007966667,7.4,12.6,0.318333333,0.027366667,64.92470841
11/13/08,0.058333333,108,9.2,0,0.121166667,0.007966667,7.4,12.6,0.318333333,0.027366667,64.90487911
11/13/08,0.058333333,108,9.1,0,0.121166667,0.007966667,7.4,12.6,0.318333333,0.027366667,64.89494777
11/13/08,0.058333333,107,9.1,0,0.121166667,0.007966667,7.4,12.6,0.318333333,0.027366667,64.89491439
11/13/08,0.058333333,107,9,0,0.121166667,0.007966667,7.4,12.6,0.318333333,0.027366667,64.88498305
11/13/08,0.058333333,107,9,0,0.121166667,0.007966667,7.4,12.6,0.318333333,0.027366667,64.88498305
11/13/08,0.023,109.625,6.716666667,0,0.11,0.0028,7.1625,11.5875,0.26,0.01,45.21554845
11/13/08,0.058333333,107,9,0,0.121166667,0.007966667,7.4,12.6,0.318333333,0.027366667,64.88498305
11/13/08,0.058333333,107,9,0,0.121166667,0.007966667,7.4,12.6,0.318333333,0.027366667,64.88498305
11/13/08,0.058333333,108,9.1,0,0.121166667,0.007966667,7.4,12.6,0.318333333,0.027366667,64.89494777
11/13/08,0.058333333,107,9,0,0.121166667,0.007966667,7.4,12.6,0.318333333,0.027366667,64.88498305
11/13/08,0.024,109.625,6.716666667,0,0.127,0.0036,7.1625,11.5875,0.275,0.0106,50.84432437
11/13/08,0.058333333,107,8.9,0,0.121166667,0.007966667,7.4,12.6,0.318333333,0.027366667,64.87505171
11/13/08,0.058333333,108,8.9,0,0.121166667,0.007966667,7.3,12.5,0.318333333,0.027366667,64.86479591
11/13/08,0.058333333,107,8.8,0,0.121166667,0.007966667,7.3,12.5,0.318333333,0.027366667,64.85483119
11/13/08,0.058333333,108,8.7,0,0.121166667,0.007966667,7.3,12.5,0.318333333,0.027366667,64.84493323
11/13/08,0.058333333,107,8.7,0,0.121166667,0.007966667,7.3,12.5,0.318333333,0.027366667,64.84489985
11/13/08,0.058333333,107,8.4,0,0.121166667,0.007966667,7.3,12.4,0.318333333,0.027366667,64.80897475
11/13/08,0.018,109.625,6.716666667,0,0.133,0.0031,7.1625,11.5875,0.307,0.0117,51.23554191
11/13/08,0.058333333,109,6.8,0,0.121166667,0.007966667,7,11.8,0.318333333,0.027366667,64.60087927
11/13/08,0.058333333,112,4.1,0,0.121166667,0.007966667,6.8,10.4,0.318333333,0.027366667,64.23868187
11/13/08,0.058333333,114,2.6,0,0.121166667,0.007966667,6.7,9.5,0.318333333,0.027366667,64.03044069
11/13/08,0.058333333,115,1.8,0,0.121166667,0.007966667,6.7,9.3,0.318333333,0.027366667,63.93876119
11/13/08,0.058333333,116,1.1,0,0.121166667,0.007966667,6.7,9.1,0.318333333,0.027366667,63.85701303
11/13/08,0.058333333,116,0.5,0,0.121166667,0.007966667,6.7,9,0.318333333,0.027366667,63.79129391
11/13/08,0.116,109.625,6.716666667,0,0.129,0.017,7.1625,11.5875,0.397,0.0562,93.19893082
11/13/08,0.058333333,116,0.5,0,0.121166667,0.007966667,6.7,9,0.318333333,0.027366667,63.79129391
11/13/08,0.143,109.625,6.716666667,0,0.111,0.0183,7.1625,11.5875,0.4,0.0623,97.75719935
11/13/08,0.058333333,116,0.5,0,0.121166667,0.007966667,6.7,9,0.318333333,0.027366667,63.79129391
12/9/08,0.01,103.5909091,7.154545455,23,0.209,0.0082,7.172727273,10.31818182,0.356,0.0161,73.11936216
12/9/08,0.01,102,7.8,23,0.211333333,0.0083,7.2,10.4,0.362333333,0.017833333,74.42569676
12/9/08,0.01,102,7.7,23,0.211333333,0.0083,7.2,10.4,0.362333333,0.017833333,74.41576542
12/9/08,0.01,102,7.7,23,0.211333333,0.0083,7.2,10.4,0.362333333,0.017833333,74.41576542
12/9/08,0.01,102,7.7,23,0.211333333,0.0083,7.2,10.4,0.362333333,0.017833333,74.41576542
12/9/08,0.01,103,7.7,23,0.211333333,0.0083,7.2,10.4,0.362333333,0.017833333,74.4157988
12/9/08,0.01,103.5909091,7.154545455,23,0.212,0.0086,7.172727273,10.31818182,0.364,0.0166,74.19233969
12/9/08,0.01,103,7.7,23,0.211333333,0.0083,7.2,10.4,0.362333333,0.017833333,74.4157988
12/9/08,0.01,103,7.7,23,0.211333333,0.0083,7.2,10.4,0.362333333,0.017833333,74.4157988
12/9/08,0.01,102,7.6,23,0.211333333,0.0083,7.2,10.4,0.362333333,0.017833333,74.40583408
12/9/08,0.01,102,7.7,23,0.211333333,0.0083,7.2,10.4,0.362333333,0.017833333,74.41576542
12/9/08,0.01,102,7.6,23,0.211333333,0.0083,7.2,10.4,0.362333333,0.017833333,74.40583408
12/9/08,0.01,103.5909091,7.154545455,23,0.21,0.008,7.172727273,10.31818182,0.36,0.018,73.99653064
12/9/08,0.01,103,7.6,23,0.211333333,0.0083,7.2,10.4,0.362333333,0.017833333,74.40586746
12/9/08,0.01,102,7.6,23,0.211333333,0.0083,7.2,10.4,0.362333333,0.017833333,74.40583408
12/9/08,0.01,102,7.6,23,0.211333333,0.0083,7.2,10.4,0.362333333,0.017833333,74.40583408
12/9/08,0.01,103,7.6,23,0.211333333,0.0083,7.2,10.4,0.362333333,0.017833333,74.40586746
12/9/08,0.01,103,7.6,23,0.211333333,0.0083,7.2,10.4,0.362333333,0.017833333,74.40586746
12/9/08,0.01,103.5909091,7.154545455,23,0.214,0.0084,7.172727273,10.31818182,0.353,0.0166,74.76783338
